time,name,trash,,,,
1280,Blue_collar_12,100,100,,,
1280,Blue_collar_13,100,100,,,
1280,Blue_collar_14,100,100,,,
1280,Housewife_11,100,100,,,
1280,Student_1,None,0,,,
1280,Student_9,None,0,,,
1280 ЦђБе,,,85.71428571,,,
1281,Housewife_2,100,100,,,
1281,Housewife_8,100,100,,,
1281,Housewife_3,100,100,,,
1281,Housewife_6,100,100,,,
1281,Blue_collar_4,100,100,,,
1281,Blue_collar_5,100,100,,,
1281,Blue_collar_7,100,100,,,
1281,Blue_collar_10,100,100,,,
1281,Blue_collar_12,100,100,,,
1281,Blue_collar_13,100,100,,,
1281,Blue_collar_14,100,100,,,
1281,Housewife_11,100,100,,,
1281,Student_1,None,0,,,
1281,Student_9,None,0,,,
1281 ЦђБе,,,85.71428571,,,
1282,Housewife_2,100,100,,,
1282,Housewife_8,100,100,,,
1282,Housewife_3,100,100,,,
1282,Housewife_6,100,100,,,
1282,Blue_collar_4,100,100,,,
1282,Blue_collar_5,100,100,,,
1282,Blue_collar_7,100,100,,,
1282,Blue_collar_10,100,100,,,
1282,Blue_collar_12,100,100,,,
1282,Blue_collar_13,100,100,,,
1282,Blue_collar_14,100,100,,,
1282,Housewife_11,100,100,,,
1282,Student_1,None,0,,,
1282,Student_9,None,0,,,
1282 ЦђБе,,,85.71428571,,,
1283,Housewife_2,100,100,,,
1283,Housewife_8,100,100,,,
1283,Housewife_3,100,100,,,
1283,Housewife_6,100,100,,,
1283,Blue_collar_4,100,100,,,
1283,Blue_collar_5,100,100,,,
1283,Blue_collar_7,100,100,,,
1283,Blue_collar_10,100,100,,,
1283,Blue_collar_12,100,100,,,
1283,Blue_collar_13,100,100,,,
1283,Blue_collar_14,100,100,,,
1283,Housewife_11,100,100,,,
1283,Student_1,None,0,,,
1283,Student_9,None,0,,,
1283 ЦђБе,,,85.71428571,,,
1284,Housewife_2,100,100,,,
1284,Housewife_8,100,100,,,
1284,Housewife_3,100,100,,,
1284,Housewife_6,100,100,,,
1284,Blue_collar_4,100,100,,,
1284,Blue_collar_5,100,100,,,
1284,Blue_collar_7,100,100,,,
1284,Blue_collar_10,100,100,,,
1284,Blue_collar_12,100,100,,,
1284,Blue_collar_13,100,100,,,
1284,Blue_collar_14,100,100,,,
1284,Housewife_11,100,100,,,
1284,Student_1,None,0,,,
1284,Student_9,None,0,,,
1284 ЦђБе,,,85.71428571,,,
1285,Housewife_2,100,100,,,
1285,Housewife_8,100,100,,,
1285,Housewife_3,100,100,,,
1285,Housewife_6,100,100,,,
1285,Blue_collar_4,100,100,,,
1285,Blue_collar_5,100,100,,,
1285,Blue_collar_7,100,100,,,
1285,Blue_collar_10,100,100,,,
1285,Blue_collar_12,100,100,,,
1285,Blue_collar_13,100,100,,,
1285,Blue_collar_14,100,100,,,
1285,Housewife_11,100,100,,,
1285,Student_1,None,0,,,
1285,Student_9,None,0,,,
1285 ЦђБе,,,85.71428571,,,
1286,Housewife_2,100,100,,,
1286,Housewife_8,100,100,,,
1286,Housewife_3,100,100,,,
1286,Housewife_6,100,100,,,
1286,Blue_collar_4,100,100,,,
1286,Blue_collar_5,100,100,,,
1286,Blue_collar_7,100,100,,,
1286,Blue_collar_10,100,100,,,
1286,Blue_collar_12,100,100,,,
1286,Blue_collar_13,100,100,,,
1286,Blue_collar_14,100,100,,,
1286,Housewife_11,100,100,,,
1286,Student_1,None,0,,,
1286,Student_9,None,0,,,
1286 ЦђБе,,,85.71428571,,,
1287,Housewife_2,100,100,,,
1287,Housewife_8,100,100,,,
1287,Housewife_3,100,100,,,
1287,Housewife_6,100,100,,,
1287,Blue_collar_4,100,100,,,
1287,Blue_collar_5,100,100,,,
1287,Blue_collar_7,100,100,,,
1287,Blue_collar_10,100,100,,,
1287,Blue_collar_12,100,100,,,
1287,Blue_collar_13,100,100,,,
1287,Blue_collar_14,100,100,,,
1287,Housewife_11,100,100,,,
1287,Student_1,None,0,,,
1287,Student_9,None,0,,,
1287 ЦђБе,,,85.71428571,,,
1288,Housewife_2,100,100,,,
1288,Housewife_8,100,100,,,
1288,Housewife_3,100,100,,,
1288,Housewife_6,100,100,,,
1288,Blue_collar_4,100,100,,,
1288,Blue_collar_5,100,100,,,
1288,Blue_collar_7,100,100,,,
1288,Blue_collar_10,100,100,,,
1288,Blue_collar_12,100,100,,,
1288,Blue_collar_13,100,100,,,
1288,Blue_collar_14,100,100,,,
1288,Housewife_11,100,100,,,
1288,Student_1,None,0,,,
1288,Student_9,None,0,,,
1288 ЦђБе,,,85.71428571,,,
1289,Housewife_2,100,100,,,
1289,Housewife_8,100,100,,,
1289,Housewife_3,100,100,,,
1289,Housewife_6,100,100,,,
1289,Blue_collar_4,100,100,,,
1289,Blue_collar_5,100,100,,,
1289,Blue_collar_7,100,100,,,
1289,Blue_collar_10,100,100,,,
1289,Blue_collar_12,100,100,,,
1289,Blue_collar_13,100,100,,,
1289,Blue_collar_14,100,100,,,
1289,Housewife_11,100,100,,,
1289,Student_1,None,0,,,
1289,Student_9,None,0,,,
1289 ЦђБе,,,85.71428571,,,
1290,Housewife_2,100,100,,,
1290,Housewife_8,100,100,,,
1290,Housewife_3,100,100,,,
1290,Housewife_6,100,100,,,
1290,Blue_collar_4,100,100,,,
1290,Blue_collar_5,100,100,,,
1290,Blue_collar_7,100,100,,,
1290,Blue_collar_10,100,100,,,
1290,Blue_collar_12,100,100,,,
1290,Blue_collar_13,100,100,,,
1290,Blue_collar_14,100,100,,,
1290,Housewife_11,100,100,,,
1290,Student_1,None,0,,,
1290,Student_9,None,0,,,
1290 ЦђБе,,,85.71428571,,,
1291,Housewife_2,100,100,,,
1291,Housewife_8,100,100,,,
1291,Housewife_3,100,100,,,
1291,Housewife_6,100,100,,,
1291,Blue_collar_4,100,100,,,
1291,Blue_collar_5,100,100,,,
1291,Blue_collar_7,100,100,,,
1291,Blue_collar_10,100,100,,,
1291,Blue_collar_12,100,100,,,
1291,Blue_collar_13,100,100,,,
1291,Blue_collar_14,100,100,,,
1291,Housewife_11,100,100,,,
1291,Student_1,None,0,,,
1291,Student_9,None,0,,,
1291 ЦђБе,,,85.71428571,,,
1292,Housewife_2,100,100,,,
1292,Housewife_8,100,100,,,
1292,Housewife_3,100,100,,,
1292,Housewife_6,100,100,,,
1292,Blue_collar_4,100,100,,,
1292,Blue_collar_5,100,100,,,
1292,Blue_collar_7,100,100,,,
1292,Blue_collar_10,100,100,,,
1292,Blue_collar_12,100,100,,,
1292,Blue_collar_13,100,100,,,
1292,Blue_collar_14,100,100,,,
1292,Housewife_11,100,100,,,
1292,Student_1,None,0,,,
1292,Student_9,None,0,,,
1292 ЦђБе,,,85.71428571,,,
1293,Housewife_2,100,100,,,
1293,Housewife_8,100,100,,,
1293,Housewife_3,100,100,,,
1293,Housewife_6,100,100,,,
1293,Blue_collar_4,100,100,,,
1293,Blue_collar_5,100,100,,,
1293,Blue_collar_7,100,100,,,
1293,Blue_collar_10,100,100,,,
1293,Blue_collar_12,100,100,,,
1293,Blue_collar_13,100,100,,,
1293,Blue_collar_14,100,100,,,
1293,Housewife_11,100,100,,,
1293,Student_1,None,0,,,
1293,Student_9,None,0,,,
1293 ЦђБе,,,85.71428571,,,
1294,Housewife_2,100,100,,,
1294,Housewife_8,100,100,,,
1294,Housewife_3,100,100,,,
1294,Housewife_6,100,100,,,
1294,Blue_collar_4,100,100,,,
1294,Blue_collar_5,100,100,,,
1294,Blue_collar_7,100,100,,,
1294,Blue_collar_10,100,100,,,
1294,Blue_collar_12,100,100,,,
1294,Blue_collar_13,100,100,,,
1294,Blue_collar_14,100,100,,,
1294,Housewife_11,100,100,,,
1294,Student_1,None,0,,,
1294,Student_9,None,0,,,
1294 ЦђБе,,,85.71428571,,,
1295,Housewife_2,100,100,,,
1295,Housewife_8,100,100,,,
1295,Housewife_3,100,100,,,
1295,Housewife_6,100,100,,,
1295,Blue_collar_4,100,100,,,
1295,Blue_collar_5,100,100,,,
1295,Blue_collar_7,100,100,,,
1295,Blue_collar_10,100,100,,,
1295,Blue_collar_12,100,100,,,
1295,Blue_collar_13,100,100,,,
1295,Blue_collar_14,100,100,,,
1295,Housewife_11,100,100,,,
1295,Student_1,None,0,,,
1295,Student_9,None,0,,,
1295 ЦђБе,,,85.71428571,,,
1296,Housewife_2,100,100,,,
1296,Housewife_8,100,100,,,
1296,Housewife_3,100,100,,,
1296,Housewife_6,100,100,,,
1296,Blue_collar_4,100,100,,,
1296,Blue_collar_5,100,100,,,
1296,Blue_collar_7,100,100,,,
1296,Blue_collar_10,100,100,,,
1296,Blue_collar_12,100,100,,,
1296,Blue_collar_13,100,100,,,
1296,Blue_collar_14,100,100,,,
1296,Housewife_11,100,100,,,
1296,Student_1,None,0,,,
1296,Student_9,None,0,,,
1296 ЦђБе,,,85.71428571,,,
1297,Housewife_2,100,100,,,
1297,Housewife_8,100,100,,,
1297,Housewife_3,100,100,,,
1297,Housewife_6,100,100,,,
1297,Blue_collar_4,100,100,,,
1297,Blue_collar_5,100,100,,,
1297,Blue_collar_7,100,100,,,
1297,Blue_collar_10,100,100,,,
1297,Blue_collar_12,100,100,,,
1297,Blue_collar_13,100,100,,,
1297,Blue_collar_14,100,100,,,
1297,Housewife_11,100,100,,,
1297,Student_1,None,0,,,
1297,Student_9,None,0,,,
1297 ЦђБе,,,85.71428571,,,
1298,Housewife_2,100,100,,,
1298,Housewife_8,100,100,,,
1298,Housewife_3,100,100,,,
1298,Housewife_6,100,100,,,
1298,Blue_collar_4,100,100,,,
1298,Blue_collar_5,100,100,,,
1298,Blue_collar_7,100,100,,,
1298,Blue_collar_10,100,100,,,
1298,Blue_collar_12,100,100,,,
1298,Blue_collar_13,100,100,,,
1298,Blue_collar_14,100,100,,,
1298,Housewife_11,100,100,,,
1298,Student_1,None,0,,,
1298,Student_9,None,0,,,
1298 ЦђБе,,,85.71428571,,,
1299,Housewife_2,100,100,,,
1299,Housewife_8,100,100,,,
1299,Housewife_3,100,100,,,
1299,Housewife_6,100,100,,,
1299,Blue_collar_4,100,100,,,
1299,Blue_collar_5,100,100,,,
1299,Blue_collar_7,100,100,,,
1299,Blue_collar_10,100,100,,,
1299,Blue_collar_12,100,100,,,
1299,Blue_collar_13,100,100,,,
1299,Blue_collar_14,100,100,,,
1299,Housewife_11,100,100,,,
1299,Student_1,None,0,,,
1299,Student_9,None,0,,,
1299 ЦђБе,,,85.71428571,,,
1300,Housewife_2,100,100,,,
1300,Housewife_8,100,100,,,
1300,Housewife_3,100,100,,,
1300,Housewife_6,100,100,,,
1300,Blue_collar_4,100,100,,,
1300,Blue_collar_5,100,100,,,
1300,Blue_collar_7,100,100,,,
1300,Blue_collar_10,100,100,,,
1300,Blue_collar_12,100,100,,,
1300,Blue_collar_13,100,100,,,
1300,Blue_collar_14,100,100,,,
1300,Housewife_11,100,100,,,
1300,Student_1,None,0,,,
1300,Student_9,None,0,,,
1300 ЦђБе,,,85.71428571,,,
1301,Housewife_2,100,100,,,
1301,Housewife_8,100,100,,,
1301,Housewife_3,100,100,,,
1301,Housewife_6,100,100,,,
1301,Blue_collar_4,100,100,,,
1301,Blue_collar_5,100,100,,,
1301,Blue_collar_7,100,100,,,
1301,Blue_collar_10,100,100,,,
1301,Blue_collar_12,100,100,,,
1301,Blue_collar_13,100,100,,,
1301,Blue_collar_14,100,100,,,
1301,Housewife_11,100,100,,,
1301,Student_1,None,0,,,
1301,Student_9,None,0,,,
1301 ЦђБе,,,85.71428571,,,
1302,Housewife_2,100,100,,,
1302,Housewife_8,100,100,,,
1302,Housewife_3,100,100,,,
1302,Housewife_6,100,100,,,
1302,Blue_collar_4,100,100,,,
1302,Blue_collar_5,100,100,,,
1302,Blue_collar_7,100,100,,,
1302,Blue_collar_10,100,100,,,
1302,Blue_collar_12,100,100,,,
1302,Blue_collar_13,100,100,,,
1302,Blue_collar_14,100,100,,,
1302,Housewife_11,100,100,,,
1302,Student_1,None,0,,,
1302,Student_9,None,0,,,
1302 ЦђБе,,,85.71428571,,,
1303,Housewife_2,100,100,,,
1303,Housewife_8,100,100,,,
1303,Housewife_3,100,100,,,
1303,Housewife_6,100,100,,,
1303,Blue_collar_4,100,100,,,
1303,Blue_collar_5,100,100,,,
1303,Blue_collar_7,100,100,,,
1303,Blue_collar_10,100,100,,,
1303,Blue_collar_12,100,100,,,
1303,Blue_collar_13,100,100,,,
1303,Blue_collar_14,100,100,,,
1303,Housewife_11,100,100,,,
1303,Student_1,None,0,,,
1303,Student_9,None,0,,,
1303 ЦђБе,,,85.71428571,,,
1304,Housewife_2,100,100,,,
1304,Housewife_8,100,100,,,
1304,Housewife_3,100,100,,,
1304,Housewife_6,100,100,,,
1304,Blue_collar_4,100,100,,,
1304,Blue_collar_5,100,100,,,
1304,Blue_collar_7,100,100,,,
1304,Blue_collar_10,100,100,,,
1304,Blue_collar_12,100,100,,,
1304,Blue_collar_13,100,100,,,
1304,Blue_collar_14,100,100,,,
1304,Housewife_11,100,100,,,
1304,Student_1,None,0,,,
1304,Student_9,None,0,,,
1304 ЦђБе,,,85.71428571,,,
1305,Housewife_2,100,100,,,
1305,Housewife_8,100,100,,,
1305,Housewife_3,100,100,,,
1305,Housewife_6,100,100,,,
1305,Blue_collar_4,100,100,,,
1305,Blue_collar_5,100,100,,,
1305,Blue_collar_7,100,100,,,
1305,Blue_collar_10,100,100,,,
1305,Blue_collar_12,100,100,,,
1305,Blue_collar_13,100,100,,,
1305,Blue_collar_14,100,100,,,
1305,Housewife_11,100,100,,,
1305,Student_1,None,0,,,
1305,Student_9,None,0,,,
1305 ЦђБе,,,85.71428571,,,
1306,Housewife_2,100,100,,,
1306,Housewife_8,100,100,,,
1306,Housewife_3,100,100,,,
1306,Housewife_6,100,100,,,
1306,Blue_collar_4,100,100,,,
1306,Blue_collar_5,100,100,,,
1306,Blue_collar_7,100,100,,,
1306,Blue_collar_10,100,100,,,
1306,Blue_collar_12,100,100,,,
1306,Blue_collar_13,100,100,,,
1306,Blue_collar_14,100,100,,,
1306,Housewife_11,100,100,,,
1306,Student_1,None,0,,,
1306,Student_9,None,0,,,
1306 ЦђБе,,,85.71428571,,,
1307,Housewife_2,100,100,,,
1307,Housewife_8,100,100,,,
1307,Housewife_3,100,100,,,
1307,Housewife_6,100,100,,,
1307,Blue_collar_4,100,100,,,
1307,Blue_collar_5,100,100,,,
1307,Blue_collar_7,100,100,,,
1307,Blue_collar_10,100,100,,,
1307,Blue_collar_12,100,100,,,
1307,Blue_collar_13,100,100,,,
1307,Blue_collar_14,100,100,,,
1307,Housewife_11,100,100,,,
1307,Student_1,None,0,,,
1307,Student_9,None,0,,,
1307 ЦђБе,,,85.71428571,,,
1308,Housewife_2,100,100,,,
1308,Housewife_8,100,100,,,
1308,Housewife_3,100,100,,,
1308,Housewife_6,100,100,,,
1308,Blue_collar_4,100,100,,,
1308,Blue_collar_5,100,100,,,
1308,Blue_collar_7,100,100,,,
1308,Blue_collar_10,100,100,,,
1308,Blue_collar_12,100,100,,,
1308,Blue_collar_13,100,100,,,
1308,Blue_collar_14,100,100,,,
1308,Housewife_11,100,100,,,
1308,Student_1,None,0,,,
1308,Student_9,None,0,,,
1308 ЦђБе,,,85.71428571,,,
1309,Housewife_2,100,100,,,
1309,Housewife_8,100,100,,,
1309,Housewife_3,100,100,,,
1309,Housewife_6,100,100,,,
1309,Blue_collar_4,100,100,,,
1309,Blue_collar_5,100,100,,,
1309,Blue_collar_7,100,100,,,
1309,Blue_collar_10,100,100,,,
1309,Blue_collar_12,100,100,,,
1309,Blue_collar_13,100,100,,,
1309,Blue_collar_14,100,100,,,
1309,Housewife_11,100,100,,,
1309,Student_1,None,0,,,
1309,Student_9,None,0,,,
1309 ЦђБе,,,85.71428571,,,
1310,Housewife_2,100,100,,,
1310,Housewife_8,100,100,,,
1310,Housewife_3,100,100,,,
1310,Housewife_6,100,100,,,
1310,Blue_collar_4,100,100,,,
1310,Blue_collar_5,100,100,,,
1310,Blue_collar_7,100,100,,,
1310,Blue_collar_10,100,100,,,
1310,Blue_collar_12,100,100,,,
1310,Blue_collar_13,100,100,,,
1310,Blue_collar_14,100,100,,,
1310,Housewife_11,100,100,,,
1310,Student_1,None,0,,,
1310,Student_9,None,0,,,
1310 ЦђБе,,,85.71428571,,,
1311,Housewife_2,100,100,,,
1311,Housewife_8,100,100,,,
1311,Housewife_3,100,100,,,
1311,Housewife_6,100,100,,,
1311,Blue_collar_4,100,100,,,
1311,Blue_collar_5,100,100,,,
1311,Blue_collar_7,100,100,,,
1311,Blue_collar_10,100,100,,,
1311,Blue_collar_12,100,100,,,
1311,Blue_collar_13,100,100,,,
1311,Blue_collar_14,100,100,,,
1311,Housewife_11,100,100,,,
1311,Student_1,None,0,,,
1311,Student_9,None,0,,,
1311 ЦђБе,,,85.71428571,,,
1312,Housewife_2,100,100,,,
1312,Housewife_8,100,100,,,
1312,Housewife_3,100,100,,,
1312,Housewife_6,100,100,,,
1312,Blue_collar_4,100,100,,,
1312,Blue_collar_5,100,100,,,
1312,Blue_collar_7,100,100,,,
1312,Blue_collar_10,100,100,,,
1312,Blue_collar_12,100,100,,,
1312,Blue_collar_13,100,100,,,
1312,Blue_collar_14,100,100,,,
1312,Housewife_11,100,100,,,
1312,Student_1,None,0,,,
1312,Student_9,None,0,,,
1312 ЦђБе,,,85.71428571,,,
1313,Housewife_2,100,100,,,
1313,Housewife_8,100,100,,,
1313,Housewife_3,100,100,,,
1313,Housewife_6,100,100,,,
1313,Blue_collar_4,100,100,,,
1313,Blue_collar_5,100,100,,,
1313,Blue_collar_7,100,100,,,
1313,Blue_collar_10,100,100,,,
1313,Blue_collar_12,100,100,,,
1313,Blue_collar_13,100,100,,,
1313,Blue_collar_14,100,100,,,
1313,Housewife_11,100,100,,,
1313,Student_1,None,0,,,
1313,Student_9,None,0,,,
1313 ЦђБе,,,85.71428571,,,
1314,Housewife_2,100,100,,,
1314,Housewife_8,100,100,,,
1314,Housewife_3,100,100,,,
1314,Housewife_6,100,100,,,
1314,Blue_collar_4,100,100,,,
1314,Blue_collar_5,100,100,,,
1314,Blue_collar_7,100,100,,,
1314,Blue_collar_10,100,100,,,
1314,Blue_collar_12,100,100,,,
1314,Blue_collar_13,100,100,,,
1314,Blue_collar_14,100,100,,,
1314,Housewife_11,100,100,,,
1314,Student_1,None,0,,,
1314,Student_9,None,0,,,
1314 ЦђБе,,,85.71428571,,,
1315,Housewife_2,100,100,,,
1315,Housewife_8,100,100,,,
1315,Housewife_3,100,100,,,
1315,Housewife_6,100,100,,,
1315,Blue_collar_4,100,100,,,
1315,Blue_collar_5,100,100,,,
1315,Blue_collar_7,100,100,,,
1315,Blue_collar_10,100,100,,,
1315,Blue_collar_12,100,100,,,
1315,Blue_collar_13,100,100,,,
1315,Blue_collar_14,100,100,,,
1315,Housewife_11,100,100,,,
1315,Student_1,None,0,,,
1315,Student_9,None,0,,,
1315 ЦђБе,,,85.71428571,,,
1316,Housewife_2,100,100,,,
1316,Housewife_8,100,100,,,
1316,Housewife_3,100,100,,,
1316,Housewife_6,100,100,,,
1316,Blue_collar_4,100,100,,,
1316,Blue_collar_5,100,100,,,
1316,Blue_collar_7,100,100,,,
1316,Blue_collar_10,100,100,,,
1316,Blue_collar_12,100,100,,,
1316,Blue_collar_13,100,100,,,
1316,Blue_collar_14,100,100,,,
1316,Housewife_11,100,100,,,
1316,Student_1,None,0,,,
1316,Student_9,None,0,,,
1316 ЦђБе,,,85.71428571,,,
1317,Housewife_2,100,100,,,
1317,Housewife_8,100,100,,,
1317,Housewife_3,100,100,,,
1317,Housewife_6,100,100,,,
1317,Blue_collar_4,100,100,,,
1317,Blue_collar_5,100,100,,,
1317,Blue_collar_7,100,100,,,
1317,Blue_collar_10,100,100,,,
1317,Blue_collar_12,100,100,,,
1317,Blue_collar_13,100,100,,,
1317,Blue_collar_14,100,100,,,
1317,Housewife_11,100,100,,,
1317,Student_1,None,0,,,
1317,Student_9,None,0,,,
1317 ЦђБе,,,85.71428571,,,
1318,Housewife_2,100,100,,,
1318,Housewife_8,100,100,,,
1318,Housewife_3,100,100,,,
1318,Housewife_6,100,100,,,
1318,Blue_collar_4,100,100,,,
1318,Blue_collar_5,100,100,,,
1318,Blue_collar_7,100,100,,,
1318,Blue_collar_10,100,100,,,
1318,Blue_collar_12,100,100,,,
1318,Blue_collar_13,100,100,,,
1318,Blue_collar_14,100,100,,,
1318,Housewife_11,100,100,,,
1318,Student_1,None,0,,,
1318,Student_9,None,0,,,
1318 ЦђБе,,,85.71428571,,,
1319,Housewife_2,100,100,,,
1319,Housewife_8,100,100,,,
1319,Housewife_3,100,100,,,
1319,Housewife_6,100,100,,,
1319,Blue_collar_4,100,100,,,
1319,Blue_collar_5,100,100,,,
1319,Blue_collar_7,100,100,,,
1319,Blue_collar_10,100,100,,,
1319,Blue_collar_12,100,100,,,
1319,Blue_collar_13,100,100,,,
1319,Blue_collar_14,100,100,,,
1319,Housewife_11,100,100,,,
1319,Student_1,None,0,,,
1319,Student_9,None,0,,,
1319 ЦђБе,,,85.71428571,,,
1320,Housewife_2,100,100,,,
1320,Housewife_8,100,100,,,
1320,Housewife_3,100,100,,,
1320,Housewife_6,100,100,,,
1320,Blue_collar_4,100,100,,,
1320,Blue_collar_5,100,100,,,
1320,Blue_collar_7,100,100,,,
1320,Blue_collar_10,100,100,,,
1320,Blue_collar_12,100,100,,,
1320,Blue_collar_13,100,100,,,
1320,Blue_collar_14,100,100,,,
1320,Housewife_11,100,100,,,
1320,Student_1,None,0,,,
1320,Student_9,None,0,,,
1320 ЦђБе,,,85.71428571,,,
1321,Housewife_2,100,100,,,
1321,Housewife_8,100,100,,,
1321,Housewife_3,100,100,,,
1321,Housewife_6,100,100,,,
1321,Blue_collar_4,100,100,,,
1321,Blue_collar_5,100,100,,,
1321,Blue_collar_7,100,100,,,
1321,Blue_collar_10,100,100,,,
1321,Blue_collar_12,100,100,,,
1321,Blue_collar_13,100,100,,,
1321,Blue_collar_14,100,100,,,
1321,Housewife_11,100,100,,,
1321,Student_1,None,0,,,
1321,Student_9,None,0,,,
1321 ЦђБе,,,85.71428571,,,
1322,Housewife_2,100,100,,,
1322,Housewife_8,100,100,,,
1322,Housewife_3,100,100,,,
1322,Housewife_6,100,100,,,
1322,Blue_collar_4,100,100,,,
1322,Blue_collar_5,100,100,,,
1322,Blue_collar_7,100,100,,,
1322,Blue_collar_10,100,100,,,
1322,Blue_collar_12,100,100,,,
1322,Blue_collar_13,100,100,,,
1322,Blue_collar_14,100,100,,,
1322,Housewife_11,100,100,,,
1322,Student_1,None,0,,,
1322,Student_9,None,0,,,
1322 ЦђБе,,,85.71428571,,,
1323,Housewife_2,100,100,,,
1323,Housewife_8,100,100,,,
1323,Housewife_3,100,100,,,
1323,Housewife_6,100,100,,,
1323,Blue_collar_4,100,100,,,
1323,Blue_collar_5,100,100,,,
1323,Blue_collar_7,100,100,,,
1323,Blue_collar_10,100,100,,,
1323,Blue_collar_12,100,100,,,
1323,Blue_collar_13,100,100,,,
1323,Blue_collar_14,100,100,,,
1323,Housewife_11,100,100,,,
1323,Student_1,None,0,,,
1323,Student_9,None,0,,,
1323 ЦђБе,,,85.71428571,,,
1324,Housewife_2,100,100,,,
1324,Housewife_8,100,100,,,
1324,Housewife_3,100,100,,,
1324,Housewife_6,100,100,,,
1324,Blue_collar_4,100,100,,,
1324,Blue_collar_5,100,100,,,
1324,Blue_collar_7,100,100,,,
1324,Blue_collar_10,100,100,,,
1324,Blue_collar_12,100,100,,,
1324,Blue_collar_13,100,100,,,
1324,Blue_collar_14,100,100,,,
1324,Housewife_11,100,100,,,
1324,Student_1,None,0,,,
1324,Student_9,None,0,,,
1324 ЦђБе,,,85.71428571,,,
1325,Housewife_2,100,100,,,
1325,Housewife_8,100,100,,,
1325,Housewife_3,100,100,,,
1325,Housewife_6,100,100,,,
1325,Blue_collar_4,100,100,,,
1325,Blue_collar_5,100,100,,,
1325,Blue_collar_7,100,100,,,
1325,Blue_collar_10,100,100,,,
1325,Blue_collar_12,100,100,,,
1325,Blue_collar_13,100,100,,,
1325,Blue_collar_14,100,100,,,
1325,Housewife_11,100,100,,,
1325,Student_1,None,0,,,
1325,Student_9,None,0,,,
1325 ЦђБе,,,85.71428571,,,
1326,Housewife_2,100,100,,,
1326,Housewife_8,100,100,,,
1326,Housewife_3,100,100,,,
1326,Housewife_6,100,100,,,
1326,Blue_collar_4,100,100,,,
1326,Blue_collar_5,100,100,,,
1326,Blue_collar_7,100,100,,,
1326,Blue_collar_10,100,100,,,
1326,Blue_collar_12,100,100,,,
1326,Blue_collar_13,100,100,,,
1326,Blue_collar_14,100,100,,,
1326,Housewife_11,100,100,,,
1326,Student_1,None,0,,,
1326,Student_9,None,0,,,
1326 ЦђБе,,,85.71428571,,,
1327,Housewife_2,100,100,,,
1327,Housewife_8,100,100,,,
1327,Housewife_3,100,100,,,
1327,Housewife_6,100,100,,,
1327,Blue_collar_4,100,100,,,
1327,Blue_collar_5,100,100,,,
1327,Blue_collar_7,100,100,,,
1327,Blue_collar_10,100,100,,,
1327,Blue_collar_12,100,100,,,
1327,Blue_collar_13,100,100,,,
1327,Blue_collar_14,100,100,,,
1327,Housewife_11,100,100,,,
1327,Student_1,None,0,,,
1327,Student_9,None,0,,,
1327 ЦђБе,,,85.71428571,,,
1328,Housewife_2,100,100,,,
1328,Housewife_8,100,100,,,
1328,Housewife_3,100,100,,,
1328,Housewife_6,100,100,,,
1328,Blue_collar_4,100,100,,,
